mb_code	post_code	ssc_name	state_code
30249140000	"4313"	"Biarra"	QLD
30563003500	"4312"	"Redbank Creek"	QLD
30247790000	"4313"	"Ivory Creek"	QLD
30249460000	"4312"	"Eskdale"	QLD
30247800000	"4313"	"Yimbun"	QLD
30248600000	"4313"	"Braemore"	QLD
30248630000	"4313"	"Mount Beppo"	QLD
30247690000	"4312"	"Caboonbah"	QLD
30247640000	"4312"	"Murrumba"	QLD
30248210000	"4313"	"Ottaba"	QLD
30247600000	"4312"	"Coal Creek"	QLD
30248190000	"4313"	"Cooeeimbardi"	QLD
30248200000	"4313"	"Fulham"	QLD
30247750000	"4313"	"Cressbrook"	QLD
30247810000	"4312"	"Somerset Dam"	QLD
30247740000	"4313"	"Scrub Creek"	QLD
30248300000	"4313"	"Lower Cressbrook"	QLD
30249280000	"4312"	"Crossdale"	QLD
30249210000	"4312"	"Mount Byron"	QLD
30247510000	"4312"	"Bryden"	QLD
30249440000	"4306"	"Dundas"	QLD
30248260000	"4306"	"Banks Creek"	QLD
30249350000	"4306"	"Lake Manchester"	QLD
30248270000	"4306"	"England Creek"	QLD
30563931700	"4341"	"Laidley"	QLD
30370030000	"4341"	"Plainland"	QLD
30369560000	"4341"	"Hatton Vale"	QLD
30247410000	"4311"	"Brightview"	QLD
30370640000	"4342"	"Glen Cairn"	QLD
30369960000	"4342"	"Forest Hill"	QLD
30369260000	"4341"	"Laidley Heights"	QLD
30370274000	"4341"	"Kensington Grove"	QLD
30368890000	"4341"	"Regency Downs"	QLD
30368870000	"4342"	"Lockrose"	QLD
30370590000	"4341"	"Laidley South"	QLD
30562758700	"4341"	"Laidley Creek West"	QLD
30368750000	"4341"	"Blenheim"	QLD
30370700000	"4341"	"Mount Berryman"	QLD
30368790000	"4341"	"Mulgowie"	QLD
30368820000	"4341"	"Thornton"	QLD
30368800000	"4341"	"Townson"	QLD
30254082000	"4343"	"Lake Clarendon"	QLD
30370350000	"4342"	"Crowley Vale"	QLD
30370020000	"4343"	"College View"	QLD
30369490000	"4342"	"Glenore Grove"	QLD
30254470000	"4343"	"Spring Creek"	QLD
30370100000	"4311"	"Churchable"	QLD
30564026900	"4341"	"Summerholm"	QLD
30563854800	"4311"	"Lockyer Waters"	QLD
30563089000	"4341"	"Kentville"	QLD
30370210000	"4343"	"Morton Vale"	QLD
30562621300	"4341"	"Laidley North"	QLD
30249370000	"4311"	"Coominya"	QLD
30562473900	"4311"	"Lowood"	QLD
30248780000	"4306"	"Glamorgan Vale"	QLD
30356540000	"4306"	"Haigslea"	QLD
30356502000	"4346"	"Marburg"	QLD
30248770000	"4306"	"Lark Hill"	QLD
30248570000	"4311"	"Tarampa"	QLD
30248950000	"4311"	"Prenzlau"	QLD
30248922000	"4311"	"Minden"	QLD
30247680000	"4311"	"Wivenhoe Hill"	QLD
30249240000	"4311"	"Atkinsons Dam"	QLD
30248840000	"4306"	"Vernor"	QLD
30248732000	"4306"	"Fairney View"	QLD
30248312000	"4311"	"Patrick Estate"	QLD
30562565900	"4311"	"Clarendon"	QLD
30247760000	"4311"	"Rifle Range"	QLD
30249060000	"4311"	"Mount Tarampa"	QLD
30248821000	"4306"	"Fernvale"	QLD
30562427500	"4306"	"Wivenhoe Pocket"	QLD
30247620000	"4306"	"Split Yard Creek"	QLD
30248030000	"4311"	"Coolana"	QLD
30248741000	"4306"	"Wanora"	QLD
30248250000	"4306"	"Borallon"	QLD
30356301000	"4340"	"Rosewood"	QLD
30563816200	"4340"	"Ashwell"	QLD
30563999200	"4340"	"Lanefield"	QLD
30356910000	"4306"	"Walloon"	QLD
30347100000	"4306"	"Purga"	QLD
30617330000	"4306"	"Goolman"	QLD
30355660000	"4340"	"Ebenezer"	QLD
30562936100	"4306"	"Amberley"	QLD
30563208600	"4340"	"Jeebropilly"	QLD
30563806200	"4340"	"Grandchester"	QLD
30355240000	"4340"	"Mount Mort"	QLD
30356081000	"4340"	"Calvert"	QLD
30563787300	"4306"	"Mount Marrow"	QLD
30356670000	"4306"	"Thagoona"	QLD
30356083000	"4340"	"The Bluff"	QLD
30356102000	"4340"	"Tallegalla"	QLD
30356082000	"4340"	"Woolshed"	QLD
30562546700	"4306"	"Willowbank"	QLD
30356570000	"4306"	"Ironbark"	QLD
30563692600	"4305"	"Brassall"	QLD
30342900000	"4304"	"Bundamba"	QLD
30351843000	"4303"	"Dinmore"	QLD
30345722000	"4304"	"Ebbw Vale"	QLD
30562500200	"4304"	"Blackstone"	QLD
30346760000	"4305"	"Yamanto"	QLD
30340670000	"4305"	"Churchill"	QLD
30562436600	"4305"	"Ipswich"	QLD
30340104000	"4305"	"West Ipswich"	QLD
30339930000	"4305"	"Sadliers Crossing"	QLD
30617620000	"4305"	"Woodend"	QLD
30338220000	"4305"	"Coalfalls"	QLD
30343820000	"4304"	"Booval"	QLD
30563093800	"4305"	"East Ipswich"	QLD
30563542700	"4305"	"Newtown"	QLD
30344670000	"4304"	"Silkstone"	QLD
30346670000	"4304"	"North Booval"	QLD
30562741500	"4305"	"Basin Pocket"	QLD
30340430000	"4305"	"Eastern Heights"	QLD
30083300000	"4306"	"Chuwar"	QLD
30617570000	"4305"	"North Ipswich"	QLD
30342150000	"4305"	"Tivoli"	QLD
30354890000	"4306"	"Pine Mountain"	QLD
30347091000	"4306"	"Blacksoil"	QLD
30563888600	"4306"	"Muirlea"	QLD
30563912700	"4306"	"Karalee"	QLD
30563183700	"4306"	"Barellan Point"	QLD
30083050000	"4306"	"Karana Downs"	QLD
30082892000	"4306"	"Mount Crosby"	QLD
30082752000	"4306"	"Kholo"	QLD
30339300000	"4305"	"Leichhardt"	QLD
30339045000	"4305"	"Wulkuraka"	QLD
30346340000	"4305"	"One Mile"	QLD
30347080000	"4306"	"Karrabin"	QLD
30342370000	"4305"	"North Tivoli"	QLD
30347240000	"4305"	"Moores Pocket"	QLD
30563781100	"4305"	"Flinders View"	QLD
30617420000	"4305"	"Raceview"	QLD
30563662800	"4306"	"Ripley"	QLD
30562734800	"4306"	"Swanbank"	QLD
30347042000	"4306"	"Deebing Heights"	QLD
30563725700	"4306"	"South Ripley"	QLD
30562531700	"4306"	"White Rock"	QLD
30563513400	"4124"	"Spring Mountain"	QLD
30618530000	"4303"	"Riverview"	QLD
30353312000	"4300"	"Augustine Heights"	QLD
30563221000	"4300"	"Brookwater"	QLD
30348440000	"4300"	"Bellbird Park"	QLD
30564007800	"4300"	"Gailes"	QLD
30618260000	"4300"	"Camira"	QLD
30351401000	"4300"	"Goodna"	QLD
30618230000	"4300"	"Carole Park"	QLD
30563434200	"4301"	"Collingwood Park"	QLD
30350252000	"4301"	"Redbank"	QLD
30563249100	"4301"	"Redbank Plains"	QLD
30351841000	"4303"	"New Chum"	QLD
30352980000	"4300"	"Springfield"	QLD
30562398100	"4300"	"Springfield Lakes"	QLD
30564043400	"4300"	"Springfield Central"	QLD
30562490700	"4285"	"Beaudesert"	QLD
30016232000	"4285"	"Gleneagle"	QLD
30017600000	"4285"	"Cryna"	QLD
30018402000	"4285"	"Veresdale Scrub"	QLD
30018390000	"4285"	"Veresdale"	QLD
30016280000	"4285"	"Birnam"	QLD
30016260000	"4275"	"Biddaddaba"	QLD
30016270000	"4285"	"Tabragalba"	QLD
30016800000	"4285"	"Bromelton"	QLD
30017050000	"4285"	"Allenview"	QLD
30016820000	"4285"	"Kooralbyn"	QLD
30018350000	"4285"	"Josephville"	QLD
30563881200	"4285"	"Laravale"	QLD
30563931600	"4285"	"Tamrookum"	QLD
30018170000	"4285"	"Kerry"	QLD
30018090000	"4285"	"Nindooinbah"	QLD
30017490000	"4285"	"Cainbable"	QLD
30018310000	"4287"	"Rathdowney"	QLD
30018130000	"4285"	"Darlington"	QLD
30016200000	"4285"	"Tabooba"	QLD
30017950000	"4285"	"Hillview"	QLD
30018440000	"4285"	"Christmas Creek"	QLD
30017980000	"4287"	"Running Creek"	QLD
30018070000	"4285"	"Oaky Creek"	QLD
30018200000	"4285"	"Lamington"	QLD
30017520000	"4285"	"Tamrookum Creek"	QLD
30017550000	"4285"	"Chinghee Creek"	QLD
30017560000	"4285"	"Mount Gipps"	QLD
30562754400	"4285"	"Innisplain"	QLD
30016730000	"4285"	"Knapp Creek"	QLD
30018540000	"4287"	"Barney View"	QLD
30016700000	"4287"	"Mount Lindesay"	QLD
30563609100	"4287"	"Palen Creek"	QLD
30563608800	"4287"	"Mount Barney"	QLD
30264140000	"4207"	"Beenleigh"	QLD
30614810000	"4207"	"Eagleby"	QLD
30580140000	"4207"	"Edens Landing"	QLD
30262861000	"4207"	"Holmview"	QLD
30260570000	"4205"	"Bethania"	QLD
30263540000	"4207"	"Mount Warren Park"	QLD
30265701000	"4207"	"Windaroo"	QLD
30563955100	"4207"	"Bannockburn"	QLD
30266000000	"4207"	"Wolffdene"	QLD
30564075800	"4207"	"Bahrs Scrub"	QLD
30265590000	"4207"	"Belivah"	QLD
30563280600	"4124"	"Boronia Heights"	QLD
30563611700	"4125"	"Park Ridge"	QLD
30007700000	"4124"	"Greenbank"	QLD
30379191000	"4118"	"Browns Plains"	QLD
30396990000	"4117"	"Berrinba"	QLD
30397501000	"4133"	"Logan Reserve"	QLD
30012420000	"4133"	"Chambers Flat"	QLD
30008300000	"4125"	"Munruben"	QLD
30387470000	"4132"	"Crestmead"	QLD
30380200000	"4118"	"Heritage Park"	QLD
30378342000	"4118"	"Hillcrest"	QLD
30563269200	"4118"	"Forestdale"	QLD
30388043000	"4132"	"Marsden"	QLD
30383680000	"4114"	"Kingston"	QLD
30383080000	"4131"	"Loganlea"	QLD
30008480000	"4125"	"Park Ridge South"	QLD
30379410000	"4118"	"Regents Park"	QLD
30013370000	"4280"	"North Maclean"	QLD
30013533000	"4124"	"New Beith"	QLD
30013694000	"4280"	"South Maclean"	QLD
30016180000	"4124"	"Lyons"	QLD
30616110000	"4280"	"Jimboomba"	QLD
30010850000	"4285"	"Cedar Grove"	QLD
30011400000	"4285"	"Cedar Vale"	QLD
30562861500	"4285"	"Woodhill"	QLD
30563740300	"4207"	"Yarrabilba"	QLD
30563731500	"4207"	"Kairabah"	QLD
30563405800	"4285"	"Mundoolun"	QLD
30009220000	"4207"	"Logan Village"	QLD
30009670000	"4280"	"Stockleigh"	QLD
30009020000	"4207"	"Buccan"	QLD
30261121000	"4133"	"Waterford"	QLD
30385033000	"4130"	"Cornubia"	QLD
30380891000	"4130"	"Carbrook"	QLD
30562454100	"4129"	"Loganholme"	QLD
30563767800	"4128"	"Tanah Merah"	QLD
30563977100	"4131"	"Meadowbrook"	QLD
30381170000	"4128"	"Shailer Park"	QLD
30562500100	"4133"	"Waterford West"	QLD
30392790000	"4127"	"Daisy Hill"	QLD
30382700000	"4127"	"Slacks Creek"	QLD
30397290000	"4114"	"Logan Central"	QLD
30389200000	"4123"	"Rochedale South"	QLD
30381430000	"4127"	"Priestdale"	QLD
30393170000	"4127"	"Springwood"	QLD
30394000000	"4119"	"Underwood"	QLD
30395940000	"4114"	"Woodridge"	QLD
30025920000	"4805"	"Bowen"	QLD
30562399100	"4745"	"Dysart"	QLD
30145400000	"4746"	"Middlemount"	QLD
30562755500	"4743"	"Glenden"	QLD
30449310000	"4742"	"Elphinstone"	QLD
30563799200	"4742"	"Mount Britton"	QLD
30450072000	"4742"	"Hail Creek"	QLD
30563526200	"4743"	"Suttor"	QLD
30563849000	"4742"	"Strathfield"	QLD
30564059700	"4742"	"Burton"	QLD
30449480000	"4742"	"Turrawulla"	QLD
30449440000	"4742"	"Eaglefield"	QLD
30449340000	"4742"	"Kemmis"	QLD
30563333600	"4742"	"Nebo"	QLD
30449531000	"4741"	"Epsom"	QLD
30449532000	"4737"	"Blue Mountain"	QLD
30562857400	"4741"	"Coppabella"	QLD
30563347900	"4739"	"Carmila"	QLD
30563348000	"4707"	"Collaroy"	QLD
30563342400	"4742"	"Oxford"	QLD
30145293000	"4705"	"Lotus Creek"	QLD
30145292000	"4705"	"Clarke Creek"	QLD
30563342500	"4742"	"Valkyrie"	QLD
30145741000	"4705"	"Mackenzie River"	QLD
30145751000	"4746"	"May Downs"	QLD
30562929900	"4707"	"St Lawrence"	QLD
30145452000	"4741"	"Clairview"	QLD
30146340000	"4707"	"The Percy Group"	QLD
30563546600	"4738"	"Ilbilbie"	QLD
30019370000	"4721"	"Clermont"	QLD
30020150000	"4721"	"Wolfang"	QLD
30020040000	"4721"	"Frankfield"	QLD
30020070000	"4721"	"Pasha"	QLD
30020120000	"4721"	"Kilcummin"	QLD
30020160000	"4721"	"Gemini Mountains"	QLD
30020140000	"4721"	"Winchester"	QLD
30562453500	"4820"	"Belyando"	QLD
30020100000	"4721"	"Peak Vale"	QLD
30020050000	"4721"	"Elgin"	QLD
30020090000	"4721"	"Mistake Creek"	QLD
30020080000	"4721"	"Laglan"	QLD
30563763100	"4804"	"Collinsville"	QLD
30563802300	"4804"	"Scottville"	QLD
30024000000	"4804"	"Mount Coolon"	QLD
30025820000	"4804"	"Mount Wyatt"	QLD
30023740000	"4805"	"Bogie"	QLD
30563410400	"4804"	"Springlands"	QLD
30563410500	"4804"	"Newlands"	QLD
30025760000	"4805"	"Guthalungra"	QLD
30563409200	"4805"	"Gumlu"	QLD
30600911000	"4800"	"Coral Sea"	QLD
30023640000	"4805"	"Coral Sea"	QLD
30018970000	"4744"	"Moranbah"	QLD
30403820000	"4740"	"Beaconsfield"	QLD
30403152000	"4740"	"Andergrove"	QLD
30405740000	"4740"	"Mackay Harbour"	QLD
30404340000	"4740"	"Slade Point"	QLD
30400623000	"4740"	"East Mackay"	QLD
30398680000	"4740"	"South Mackay"	QLD
30563368100	"4740"	"Paget"	QLD
30399320000	"4740"	"Coral Sea"	QLD
30404902000	"4740"	"Eimeo"	QLD
30563324500	"4740"	"Blacks Beach"	QLD
30599920000	"4740"	"Dolphin Heads"	QLD
30562566200	"4740"	"Rural View"	QLD
30405290000	"4740"	"Nindaroo"	QLD
30562949900	"4741"	"Eungella Hinterland"	QLD
30563877200	"4757"	"Eungella Dam"	QLD
30437384000	"4757"	"Crediton"	QLD
30437890000	"4754"	"Septimus"	QLD
30562547200	"4741"	"Pinnacle"	QLD
30562846300	"4756"	"Finch Hatton"	QLD
30400561000	"4740"	"Mackay"	QLD
30562432900	"4740"	"Mount Pleasant"	QLD
30563344400	"4740"	"Glenella"	QLD
30407601000	"4741"	"Farleigh"	QLD
30563710100	"4740"	"Erakala"	QLD
30563948600	"4740"	"Foulden"	QLD
30405321000	"4740"	"Richmond"	QLD
30599190000	"4740"	"North Mackay"	QLD
30599211000	"4740"	"Cremorne"	QLD
30405672000	"4740"	"Bakers Creek"	QLD
30405951000	"4740"	"Ooralea"	QLD
30564045500	"4740"	"Racecourse"	QLD
30563229500	"4740"	"West Mackay"	QLD
30437200000	"4756"	"Netherdale"	QLD
30563774100	"4757"	"Eungella"	QLD
30437180000	"4757"	"Dalrymple Heights"	QLD
30437382000	"4757"	"Broken River"	QLD
30563783500	"4754"	"Dows Creek"	QLD
30437162000	"4754"	"Mount Martin"	QLD
30437870000	"4754"	"Benholme"	QLD
30563762700	"4741"	"Owens Creek"	QLD
30562488500	"4741"	"Gargett"	QLD
30563886700	"4754"	"Mirani"	QLD
30437850000	"4753"	"Devereux Creek"	QLD
30437090000	"4741"	"Kinchant Dam"	QLD
30437970000	"4741"	"Hazledean"	QLD
30437062000	"4741"	"Brightly"	QLD
30563942700	"4754"	"Mia Mia"	QLD
30437061000	"4754"	"Pinevale"	QLD
30563584500	"4741"	"North Eton"	QLD
30562902900	"4753"	"Marian"	QLD
30562962200	"4737"	"Armstrong Beach"	QLD
30563865300	"4737"	"Freshwater Point"	QLD
30513850000	"4738"	"Coral Sea"	QLD
30513359400	"4737"	"Sarina Range"	QLD
30563595600	"4737"	"Sarina"	QLD
30598290000	"4740"	"Grasstree Beach"	QLD
30513353300	"4740"	"Hay Point"	QLD
30563795400	"4740"	"Alligator Creek"	QLD
30513342000	"4737"	"Sarina Beach"	QLD
30562371300	"4737"	"Campwin Beach"	QLD
30563329500	"4738"	"Koumala"	QLD
30563620400	"4798"	"St Helens Beach"	QLD
30408308000	"4741"	"Seaforth"	QLD
30407553000	"4741"	"Hampden"	QLD
30406240000	"4802"	"Coral Sea"	QLD
30598660000	"4799"	"Midge Point"	QLD
30408203000	"4800"	"Laguna Quays"	QLD
30598630000	"4799"	"Bloomsbury"	QLD
30407532000	"4740"	"The Leap"	QLD
30408400000	"4740"	"Habana"	QLD
30563102700	"4740"	"Mount Jukes"	QLD
30408101000	"4740"	"Cape Hillsborough"	QLD
30563763400	"4740"	"Ball Bay"	QLD
30562768300	"4741"	"Ball Bay"	QLD
30598380000	"4740"	"Belmunda"	QLD
30562789100	"4741"	"Mount Pelion"	QLD
30598330000	"4741"	"Mount Charlton"	QLD
30407161000	"4798"	"Calen"	QLD
30408105000	"4740"	"Haliday Bay"	QLD
30564051900	"4741"	"Mount Ossa"	QLD
30598650000	"4798"	"Mentmore"	QLD
30408440000	"4798"	"Coral Sea"	QLD
30563728200	"4741"	"Yalboroo"	QLD
30562550500	"4798"	"Pindi Pindi"	QLD
30563394800	"4741"	"Kuttabul"	QLD
30407071000	"4740"	"Balnagowan"	QLD
30407973000	"4740"	"Dumbleton"	QLD
30405773000	"4750"	"Bucasia"	QLD
30563964100	"4750"	"Shoal Point"	QLD
30563839800	"4740"	"McEwens Beach"	QLD
30563365500	"4740"	"Sandiford"	QLD
30407821000	"4740"	"Chelona"	QLD
30407052000	"4740"	"Rosella"	QLD
30563330200	"4737"	"Sunnyside"	QLD
30407030000	"4740"	"Munbura"	QLD
30408261000	"4740"	"Balberra"	QLD
30563584400	"4741"	"Pleystowe"	QLD
30563039900	"4741"	"Eton"	QLD
30407711000	"4741"	"Oakenden"	QLD
30563597600	"4740"	"Homebush"	QLD
30563295900	"4751"	"Greenmount"	QLD
30562439000	"4751"	"Walkerston"	QLD
30562843100	"4740"	"Alexandra"	QLD
30407892000	"4751"	"Victoria Plains"	QLD
30405652000	"4740"	"Te Kowai"	QLD
30407062000	"4751"	"Palmyra"	QLD
30407840000	"4740"	"Dunnrock"	QLD
30600590000	"4802"	"Airlie Beach"	QLD
30560090000	"4802"	"Whitsundays"	QLD
30561910000	"4802"	"Mandalay"	QLD
30562390000	"4803"	"Whitsundays"	QLD
30560280000	"4801"	"Whitsundays"	QLD
30561155000	"4800"	"Cannon Valley"	QLD
30563035900	"4802"	"Cannonvale"	QLD
30561880000	"4802"	"Jubilee Pocket"	QLD
30561932000	"4802"	"Flametree"	QLD
30561100000	"4802"	"Mount Rooper"	QLD
30562290000	"4802"	"Shute Harbour"	QLD
30563957600	"4802"	"Woodwark"	QLD
30561890000	"4800"	"Cape Conway"	QLD
30562223000	"4800"	"Strathdickie"	QLD
30563924900	"4800"	"Riordanvale"	QLD
30561000000	"4800"	"Sugarloaf"	QLD
30562222000	"4800"	"Hamilton Plains"	QLD
30560934000	"4800"	"Foxdale"	QLD
30563736300	"4800"	"Myrtlevale"	QLD
30562387800	"4800"	"Mount Marlow"	QLD
30561154000	"4800"	"Brandy Creek"	QLD
30563159800	"4800"	"Preston"	QLD
30560960000	"4800"	"Mount Julian"	QLD
30563789100	"4800"	"Conway"	QLD
30563299100	"4800"	"Wilson Beach"	QLD
30562612700	"4800"	"Conway Beach"	QLD
30562331800	"4800"	"Gunyarra"	QLD
30560922000	"4800"	"Dittmer"	QLD
30562340000	"4800"	"Lake Proserpine"	QLD
30562336000	"4800"	"Thoopara"	QLD
30563317200	"4800"	"Andromache"	QLD
30600770000	"4800"	"Pauls Pocket"	QLD
30562331600	"4800"	"Silver Creek"	QLD
30562331700	"4800"	"Goorganga Creek"	QLD
30562594500	"4800"	"Proserpine"	QLD
30561090000	"4800"	"Palm Grove"	QLD
30600880000	"4800"	"Gregory River"	QLD
30600910000	"4800"	"Cape Gloucester"	QLD
30560931000	"4800"	"Mount Pluto"	QLD
30600790000	"4800"	"Dingo Beach"	QLD
30562050000	"4800"	"Hideaway Bay"	QLD
30562335000	"4800"	"Kelsey Creek"	QLD
30563363400	"4800"	"Crystal Brook"	QLD
30562334000	"4800"	"Lethebrook"	QLD
30562331500	"4800"	"Goorganga Plains"	QLD
30562333000	"4800"	"Glen Isla"	QLD
30562331200	"4800"	"Breadalbane"	QLD
30562546900	"4511"	"Godwin Beach"	QLD
30574840000	"4511"	"Ningi"	QLD
30173311000	"4511"	"Sandstone Point"	QLD
30563735500	"4510"	"Toorbul"	QLD
30173480000	"4510"	"Donnybrook"	QLD
30175220000	"4510"	"Meldale"	QLD
30175250000	"4510"	"Beachmere"	QLD
30562852700	"4507"	"Banksia Beach"	QLD
30591760000	"4507"	"Bellara"	QLD
30167590000	"4507"	"Bongaree"	QLD
30591930000	"4507"	"Woorim"	QLD
30564061100	"4507"	"Bribie Island North"	QLD
30564093900	"4507"	"Welsby"	QLD
30166642000	"4507"	"White Patch"	QLD
30178570000	"4505"	"Burpengary East"	QLD
30563963900	"4506"	"Morayfield"	QLD
30171060000	"4510"	"Caboolture"	QLD
30176941000	"4510"	"Moodlu"	QLD
30563366800	"4510"	"Bellmere"	QLD
30182020000	"4510"	"Caboolture South"	QLD
30180724000	"4510"	"Upper Caboolture"	QLD
30563118600	"4516"	"Elimbah"	QLD
30178230000	"4512"	"Wamuran"	QLD
30364200000	"4515"	"Kilcoy"	QLD
30363780000	"4515"	"Royston"	QLD
30363830000	"4514"	"Villeneuve"	QLD
30363871000	"4515"	"Winya"	QLD
30364090000	"4515"	"Glenfern"	QLD
30364100000	"4514"	"Westvale"	QLD
30364110000	"4514"	"Mount Archer"	QLD
30563814000	"4515"	"Sandy Creek"	QLD
30363960000	"4515"	"Hazeldean"	QLD
30363890000	"4515"	"Mount Kilcoy"	QLD
30563865400	"4306"	"Harlin"	QLD
30564031200	"4515"	"Woolmar"	QLD
30248220000	"4313"	"Gregors Creek"	QLD
30564013400	"4306"	"Moore"	QLD
30249190000	"4306"	"Colinton"	QLD
30564019600	"4515"	"Sheep Station Creek"	QLD
30249410000	"4306"	"Avoca Vale"	QLD
30364170000	"4515"	"Monsildale"	QLD
30563194200	"4515"	"Jimna"	QLD
30249330000	"4306"	"Linville"	QLD
30363990000	"4515"	"Kingaham"	QLD
30249400000	"4306"	"Mount Stanley"	QLD
30176320000	"4512"	"Wamuran Basin"	QLD
30574440000	"4521"	"Mount Mee"	QLD
30176930000	"4521"	"Campbells Pocket"	QLD
30176582000	"4514"	"Woodford"	QLD
30563073000	"4514"	"D'Aguilar"	QLD
30176574000	"4514"	"Delaneys Creek"	QLD
30176653000	"4514"	"Mount Delaney"	QLD
30175960000	"4514"	"Stanmore"	QLD
30176551000	"4514"	"Neurum"	QLD
30574390000	"4512"	"Bracalba"	QLD
30563391300	"4552"	"Booroobin"	QLD
30175980000	"4514"	"Commissioners Flat"	QLD
30176581000	"4514"	"Cedarton"	QLD
30176021000	"4514"	"Stony Creek"	QLD
30563818500	"4514"	"Bellthorpe"	QLD
30168530000	"4505"	"Burpengary"	QLD
30562927000	"4508"	"Deception Bay"	QLD
30563788500	"4504"	"Narangba"	QLD
30177252000	"4506"	"Moorina"	QLD
30563984100	"4510"	"Rocksberg"	QLD
30480400000	"4019"	"Clontarf"	QLD
30484280000	"4019"	"Margate"	QLD
30480700000	"4019"	"Woody Point"	QLD
30482481000	"4020"	"Redcliffe"	QLD
30562960300	"4021"	"Kippa-Ring"	QLD
30563717700	"4022"	"Rothwell"	QLD
30482040000	"4020"	"Scarborough"	QLD
30482482000	"4020"	"Newport"	QLD
30096160000	"4025"	"Bulwer"	QLD
30096210000	"4025"	"Moreton Bay"	QLD
30096211000	"4025"	"Moreton Island"	QLD
30096170000	"4025"	"Cowan Cowan"	QLD
30096180000	"4025"	"Kooringal"	QLD
30462560000	"4035"	"Albany Creek"	QLD
30563108700	"4035"	"Eatons Hill"	QLD
30477282000	"4055"	"Bunya"	QLD
30465831000	"4500"	"Warner"	QLD
30476866000	"4500"	"Cashmere"	QLD
30472560000	"4500"	"Joyner"	QLD
30563761200	"4521"	"Dayboro"	QLD
30563385300	"4521"	"King Scrub"	QLD
30476861800	"4521"	"Rush Creek"	QLD
30475230000	"4503"	"Kurwongbah"	QLD
30476861700	"4503"	"Whiteside"	QLD
30477230000	"4521"	"Mount Pleasant"	QLD
30564071100	"4521"	"Ocean View"	QLD
30477040000	"4521"	"Laceys Creek"	QLD
30477093000	"4520"	"Armstrong Creek"	QLD
30476810000	"4520"	"Kobble Creek"	QLD
30562960900	"4520"	"Mount Samson"	QLD
30476792000	"4520"	"Samsonvale"	QLD
30465020000	"4037"	"Eatons Hill"	QLD
30471420000	"4054"	"Arana Hills"	QLD
30470460000	"4055"	"Ferny Hills"	QLD
30564086300	"4520"	"Highvale"	QLD
30563899600	"4520"	"Samford Valley"	QLD
30563565800	"4520"	"Wights Mountain"	QLD
30476740000	"4520"	"Camp Mountain"	QLD
30477140000	"4520"	"Mount Nebo"	QLD
30563570400	"4520"	"Samford Village"	QLD
30475390000	"4520"	"Mount Glorious"	QLD
30562771400	"4520"	"Closeburn"	QLD
30562495000	"4500"	"Clear Mountain"	QLD
30477160000	"4520"	"Jollys Lookout"	QLD
30562869200	"4520"	"Yugar"	QLD
30563570200	"4520"	"Draper"	QLD
30563565900	"4520"	"Cedar Creek"	QLD
30575730000	"4503"	"Kallangur"	QLD
30466600000	"4503"	"Dakabin"	QLD
30563309900	"4503"	"Murrumba Downs"	QLD
30563534900	"4503"	"Griffin"	QLD
30562392700	"4509"	"North Lakes"	QLD
30562822900	"4509"	"Mango Hill"	QLD
30563609000	"4500"	"Bray Park"	QLD
30472001000	"4501"	"Lawnton"	QLD
30473140000	"4502"	"Petrie"	QLD
30474440000	"4500"	"Strathpine"	QLD
30474120000	"4500"	"Brendale"	QLD
30002050000	"4892"	"Aurukun"	QLD
30225510000	"4895"	"Hope Vale"	QLD
30605560000	"4892"	"Lakefield"	QLD
30226110000	"4892"	"Lizard"	QLD
30226320000	"4895"	"Starcke"	QLD
30225352000	"4892"	"Laura"	QLD
30563500300	"4892"	"Palmer"	QLD
30562989200	"4892"	"Dixie"	QLD
30226160000	"4895"	"Coral Sea"	QLD
30563394300	"4895"	"Degarra"	QLD
30605680000	"4895"	"Rossville"	QLD
30564045600	"4895"	"Wujal Wujal"	QLD
30225630000	"4892"	"Coen"	QLD
30563436500	"4892"	"Archer River"	QLD
30563517100	"4892"	"Edward River"	QLD
30564036900	"4892"	"Holroyd River"	QLD
30605550000	"4892"	"Yarraden"	QLD
30540481000	"4874"	"Coral Sea"	QLD
30226930000	"4892"	"Lockhart River"	QLD
30225810000	"4874"	"Mission River"	QLD
30227090000	"4892"	"Coral Sea"	QLD
30224703000	"4895"	"Cooktown"	QLD
30226330000	"4871"	"Lakeland"	QLD
30564032500	"4874"	"Mapoon"	QLD
30226891000	"4874"	"Shelburne"	QLD
30540350000	"4874"	"Jardine River"	QLD
30225280000	"4874"	"Wenlock"	QLD
30563255900	"4892"	"Iron Range"	QLD
30227091000	"4892"	"Shelburne"	QLD
30559910000	"4874"	"Weipa Airport"	QLD
30562383900	"4871"	"Georgetown"	QLD
30249690000	"4871"	"Northhead"	QLD
30624860000	"4871"	"Forsayth"	QLD
30249580000	"4871"	"Talaroo"	QLD
30411810000	"4871"	"Strathmore"	QLD
30249570000	"4892"	"Abingdon Downs"	QLD
30249520000	"4871"	"Gilbert River"	QLD
30249700000	"4871"	"Gilberton"	QLD
30250110000	"4871"	"Einasleigh"	QLD
30249800000	"4871"	"Mount Surprise"	QLD
30562385500	"4871"	"Lyndhurst"	QLD
30249680000	"4871"	"Conjuboy"	QLD
30234630000	"4871"	"Croydon"	QLD
30234530000	"4871"	"East Creek"	QLD
