STATE	LOCALITY_PID	POSTCODE	LOCALITY_NAME	LONGITUDE	LATITUDE
SA	loc7ff206c54932	5256	MILANG	138.97268719	-35.40469756
SA	loce3790c93a78e	5049	SEACLIFF PARK	138.52946465	-35.04264281
SA	loc9ffb39fb05af	5265	COONALPYN	139.85661623	-35.69682219
SA	locc1aaa7c3e254	5570	CLINTON	138.01981277	-34.22378424
SA	locf1281f140e97	5268	BORDERTOWN	140.77160028	-36.310314
SA	loce9a9bf076e36	5700	MUNDALLIO	137.88307977	-32.44017787
SA	loce9af7da5d531	5202	MYPONGA BEACH	138.39050342	-35.38484815
SA	loce9f630b62890	5152	CRAFERS	138.71472998	-34.98829449
SA	loc87f67715aaea	5330	WAIKERIE	139.98394502	-34.18251996
SA	loca9f5c2d42d22	5412	WOOLSHED FLAT	138.64250093	-34.1159627
SA	locac03b856f3f9	5255	RED CREEK	138.98098579	-35.14924195
SA	loc080e4b1cadd1	5730	MOOLOOLOO	138.52751682	-30.98687768
SA	loc04cd8c11a95c	5680	PUREBA	134.20929062	-31.95798838
SA	loc0145836a53ce	5125	GREENWITH	138.71419716	-34.76487918
SA	loc283399259956	5419	WILLALO	138.79323337	-33.43904688
SA	loc2863f349c8b9	5259	LAKE ALEXANDRINA	139.15967052	-35.44062
SA	loc2f1c4a559c8a	5309	BORRIKA	140.05083551	-35.02251052
SA	loc2f41fdac3b65	5434	HAWKER	138.42346506	-31.88959106
SA	loc1c0a8e7f24f4	5333	BOOKPURNONG	140.62025859	-34.35702287
SA	loc1c4c481bebde	5690	COORABIE	132.29525945	-31.89977911
SA	loc6b6b58c92e28	5238	MANNUM	139.33102003	-34.85282736
SA	locb09212d34366	5255	GEMMELLS	138.89545122	-35.17870028
SA	locebdc15f2ef29	5301	NETHERTON	139.96741334	-35.50905572
SA	loc16080eb51dd8	5066	WATTLE PARK	138.67849632	-34.92724569
SA	loc923635ddac8f	5118	CONCORDIA	138.79296472	-34.57932277
SA	locb9bbd37516b2	5482	BOOLEROO CENTRE	138.3500754	-32.88044945
SA	loccdd223c52691	5301	CARCUMA	140.07034338	-35.5758683
SA	loc5618b78ba672	5153	BIGGS FLAT	138.78147098	-35.07266404
SA	locef0cbd4ad29d	5453	SPRING FARM	138.63813496	-33.84977708
SA	loce158ce854e1f	5340	MURTHO	140.8760443	-34.08083241
SA	loce1d21d0b68d6	5670	COLTON	134.90367386	-33.45611992
SA	loce264b5904f23	5725	OLYMPIC DAM	136.87275872	-30.44050457
SA	loce32796e385df	5236	TUNGKILLO	139.06835518	-34.82255549
SA	loce3639dd605c3	5125	GOLDEN GROVE	138.72906712	-34.77738654
SA	loce41d49ba0080	5223	CAPE BORDA	136.72516294	-35.75425717
SA	loc913dc9cc9e61	5432	WITCHITIE	138.96522971	-32.15818818
SA	locaf17e845d08b	5602	MANGALO	136.58426006	-33.47181147
SA	locaf931ecd4466	5320	MURBKO	139.69266243	-34.21200312
SA	locaf9fbcd9d50a	5604	PORT NEILL	136.34894041	-34.11938864
SA	locffafab142eb8	5269	PINE HILL	140.89646916	-36.28881791
SA	loc7caa898ed37d	5353	TOWITTA	139.24904092	-34.53381115
SA	loce09c52f3066f	5223	FLINDERS CHASE	136.70085999	-35.88043524
SA	loce0b2286e9bc1	5730	NILPENA	138.16551208	-30.97483206
SA	loc06756e8ecdd5	5291	WANDILO	140.71703264	-37.74736128
SA	locc9f8c35d0e4b	5341	RENMARK WEST	140.69724864	-34.16350589
SA	loccb97a0b77eb3	5275	CAPE JAFFA	139.70671025	-36.95809546
SA	locea0fa24f032c	5607	SLEAFORD	135.67036509	-34.85895278
SA	locec09ef8ce4c2	5351	LYNDOCH	138.88168958	-34.59300903
SA	locd095589bb01e	5576	PORT MOOROWIE	137.52820276	-35.11228855
SA	loceb4d89c56574	5222	IRONSTONE	137.98284219	-35.74076366
SA	locebd57268607b	5231	MILLBROOK	138.80816066	-34.82387229
SA	loc53fddadfb082	5062	MITCHAM	138.62303528	-34.9842163
SA	loc05e6f5c51648	5140	GREENHILL	138.69181863	-34.94987976
SA	loc2e796ce4d868	5351	MOUNT CRAWFORD	138.97888865	-34.71872532
SA	loc1eb489e72247	5114	YATTALUNGA	138.80058245	-34.68074632
SA	loc6683ba820ad8	5330	KANNI	140.05845351	-34.24520421
SA	loc4c60da05c2f3	5415	MINTARO	138.7528538	-33.92749386
SA	loc4c798cd31bee	5602	COWELL	136.92447774	-33.6835093
SA	loc4fc705f029ee	5556	WARBURTO	137.59632738	-34.00953682
SA	loc973466372f35	5720	PURPLE DOWNS	136.85342623	-30.84784092
SA	locc377f5146f27	5381	WORLDS END	139.10002812	-33.80157489
SA	locf89eab4384f9	5343	BERRI	140.598731	-34.2792196
SA	loc731834c89d6c	5222	PENNESHAW	137.9399903	-35.71921601
SA	loc45933c035800	5603	HINCKS	136.00275667	-33.86994049
SA	loc9ca951bb6cf8	5351	PEWSEY VALE	138.9702518	-34.63690784
SA	loc9cead61474a6	5357	BLANCHETOWN	139.61198354	-34.35240436
SA	loc9d84de7cab80	5214	MOSQUITO HILL	138.68616187	-35.41777513
SA	loc2e7c6b5765ef	5278	KALANGADOO	140.7013967	-37.56373658
SA	loc800cb9db47a6	5607	UNGARRA	136.04803369	-34.18011837
SA	loc8049b516eaf0	5255	ANGAS PLAINS	138.96954873	-35.33490028
SA	loc817eda4ea497	5601	DOUGLAS POINT SOUTH	137.79483825	-32.88138869
SA	loc81c2a6c5ddce	5473	GLADSTONE	138.35428271	-33.26921785
SA	loc81fd43cdb1dc	5575	BLUFF BEACH	137.50013899	-34.73012512
SA	loc8209c60ac063	5110	BOLIVAR	138.57394495	-34.77123596
SA	locec121787b453	5333	PYAP	140.44117946	-34.43747476
SA	loc3ad6789e0d70	5062	TORRENS PARK	138.61365897	-34.98525664
SA	loc3ad6a741acf9	5575	PORT RICKABY	137.50958442	-34.67276519
SA	loc3c539a0275f9	5341	CALPERUM STATION	140.57448231	-33.79387863
SA	loc3db887646c9a	5223	MACGILLIVRAY	137.47373547	-35.91264424
SA	loc3e4fe38abf35	5109	SALISBURY EAST	138.67279979	-34.78104811
SA	loc25efd01052ea	5238	PORT MANNUM	139.30367148	-34.92550188
SA	loc5d1dedeedfd4	5223	NORTH CAPE	137.59941808	-35.58034634
SA	loc343e11b8383a	5070	FELIXSTOW	138.64697027	-34.88900998
SA	loc8a63c745e6f1	5232	CUDLEE CREEK	138.83606344	-34.86200533
SA	loc880f95c5a4b2	5464	BUNGAREE	138.56522212	-33.74645355
SA	loc4385ab91a4d0	5481	MURRAY TOWN	138.24441597	-32.91864947
SA	loc731a4e54117c	5491	BUNDALEER NORTH	138.5941722	-33.27949174
SA	loc741e31ee0ca1	5556	NORTH BEACH	137.63228406	-33.90270148
SA	locbc5b0adb4b77	5464	CONDOWIE	138.32055353	-33.78065989
SA	loc9dc6784e135b	5431	YALPARA	138.82452474	-32.49973166
SA	locbc54a81d5cdf	5038	PLYMPTON PARK	138.55148122	-34.97594694
SA	locbd44740ef6e0	5222	WILLSON RIVER	137.93823648	-35.8483559
SA	loc46a0f6a88715	5277	MAAOUPE	140.69559084	-37.26796862
SA	loc4839d81fed2e	5277	GLENROY	140.81698216	-37.2167108
SA	loca1fc79f8c742	5550	KALLORA	138.30349272	-34.21765925
SA	loca29e0799ebc2	5719	MULGATHING	133.92965502	-30.4219337
SA	loca4054eb46a80	5520	SNOWTOWN	138.21522271	-33.78291441
SA	loce9b1bc182939	5238	TEAL FLAT	139.56200529	-34.89232351
SA	loc324de1cd0c94	5063	HIGHGATE	138.62168138	-34.9616301
SA	loc32916baae65c	5050	EDEN HILLS	138.59566311	-35.02108207
SA	loc3fa4749d0636	5607	MOUNT DUTTON BAY	135.42260087	-34.52336343
SA	loc3fe367ebd5d1	5607	LINCOLN NATIONAL PARK	135.92075388	-34.86517087
SA	loc407595b9a464	5094	DRY CREEK	138.56699681	-34.81491894
SA	loc2f723c98e5fa	5453	PENWORTHAM	138.64312963	-33.92345561
SA	loc5ddc92865d1c	5007	WELLAND	138.55876096	-34.90387345
SA	loc34cdf94f8513	5204	HAY FLAT	138.32110595	-35.50804313
SA	loc3589842da508	5495	GERMEIN BAY	138.04649549	-33.13798504
SA	locb19be118f6d1	5043	MITCHELL PARK	138.56232832	-35.00505234
SA	locb215b14b2283	5690	BOOKABIE	132.67665392	-31.84186532
SA	locb2a2eb51d218	5670	TALIA	134.88049707	-33.31561423
SA	locb30399842847	5271	JOANNA	140.85475589	-37.11029596
SA	locb4352151e981	5116	EVANSTON	138.73370602	-34.61656899
SA	loc1009afe0c620	5311	SCHELL WELL	140.46306045	-34.83311736
SA	loc92e8da31beea	5307	KAROONDA	139.89724749	-35.09297668
SA	loc92f3101bcee8	5540	PORT PIRIE WEST	138.00265882	-33.17674996
SA	loc93bf3f3363aa	5700	WINNINOWIE	137.90700885	-32.62226251
SA	loc94bea61384f1	5690	DENIAL BAY	133.57694153	-32.10024813
SA	loc94ced3da62d9	5222	BAUDIN BEACH	137.86632511	-35.78135275
SA	loc956714d1f570	5211	INMAN VALLEY	138.45591523	-35.49369547
SA	loc965c5e850507	5575	BRENTWOOD	137.51414487	-34.86443576
SA	locb75fae1a568d	5440	PLUMBAGO	139.89621422	-32.00068008
SA	locbed9e837d007	5272	FOX	140.33738561	-37.25282633
SA	loc78029de6f2bd	5440	ABMINGA STATION	140.31532077	-32.2159289
SA	loc710668ed3b5c	5066	WATERFALL GULLY	138.67446429	-34.96173251
SA	loc860da5c79f7d	5717	KOLENDO	136.1434627	-32.34826239
SA	locbbcce6b550ff	5264	MENINGIE WEST	139.17987861	-35.66532499
SA	locecbe88daa644	5014	ALBERT PARK	138.52147886	-34.87622665
SA	loc43bfd050bd5b	5108	PARALOWIE	138.60812821	-34.75704437
SA	loc6904dfcc91d2	5490	CALTOWIE WEST	138.39104963	-33.15459308
SA	loc886f1a940e31	5453	SPRING GULLY	138.58650861	-33.91340566
SA	loc78d287aab4a2	5223	NEWLAND	137.11766161	-35.86951359
SA	loc43cf1cbed3f5	5374	MOUNT MARY	139.4391791	-34.10641946
SA	loc2107a3b5f9a4	5254	WALL FLAT	139.3096058	-34.98433253
SA	locf1136a3c8642	5041	CUMBERLAND PARK	138.58670192	-34.97202613
SA	loc81459db32a5e	5201	PROSPECT HILL	138.7314901	-35.2275944
SA	locf45f0d2a3102	5267	WIRREGA	140.57809832	-36.20267214
SA	loc7a3b4d19cba7	5118	KANGAROO FLAT	138.69325629	-34.54898915
SA	loce83dddc6a64c	5730	BELTANA	138.41672129	-30.8123548
SA	locb93c07ca65bf	5255	BELVIDERE	138.94973595	-35.28780194
SA	loc341cfb252f3f	5118	GAWLER EAST	138.76442264	-34.60266618
SA	loc8f822642a1cb	5108	SALISBURY DOWNS	138.62433272	-34.77176597
SA	loc291ce35848f3	5245	HAHNDORF	138.8101454	-35.03352174
SA	loc5ff50f60276c	5700	PORT PATERSON	137.82982697	-32.55453823
SA	loc8d34951bae21	5011	ST CLAIR	138.5353336	-34.87087769
SA	loca85e24ae0727	5251	MOUNT BARKER JUNCTION	138.86861639	-35.0257379
SA	loc5eb3b23e9c60	5330	MARKARANKA	139.9656488	-34.01833575
SA	loc7e0b625799a8	5607	PEARLAH	135.7093181	-34.59769761
SA	loc0a7915f45664	5641	CORTLINYE	136.33948951	-33.03675526
SA	loc63da4a2496e5	5220	PARNDANA	137.26167806	-35.78673837
SA	loc7a12a6918a26	5717	THURLGA	135.78396778	-32.46891583
SA	loc58a061d14768	5655	NARLABY	134.88136752	-32.47441958
SA	loc85f3e6b18078	5554	NEW TOWN	137.69463737	-33.95385339
SA	loc825851c2cb33	5413	STEELTON	138.8830852	-34.05993614
SA	loc90593716b8b1	5731	LYNDHURST	138.34881805	-30.28389393
SA	loc560abedf7d8c	5355	MOPPA	138.95095554	-34.41368495
SA	loc1644772a4573	5733	MUNGERANIE	139.07233499	-27.99739278
SA	loc07b67fabed0a	5652	WUDINNA	135.46206237	-33.04659511
SA	loc84279f0982c1	5461	STOW	138.41384145	-34.00472574
SA	locc3c5fff8afa1	5733	MUNDOWDNA	138.40773987	-29.7203268
SA	loce34857bc881f	5720	MOUNT EBA	135.59519458	-30.04086291
SA	loc59e3ea3e3f95	5068	LEABROOK	138.65512083	-34.92969031
SA	loccd081c523c36	5097	REDWOOD PARK	138.70695294	-34.81154061
SA	loc160265bdff22	5131	LOWER HERMITAGE	138.77563271	-34.79673713
SA	loc8268f18c95d1	5374	SUTHERLANDS	139.22604441	-34.15663751
SA	loc8e56d1fe1f7f	5238	FRAYVILLE	139.24581187	-34.8519735
SA	loc793d31942270	5371	MORN HILL	138.75607689	-34.41537077
SA	loc5d87f3882251	5311	BILLIATT	140.53948286	-34.94153607
SA	locb298309ae0dc	5238	OLD TEAL FLAT	139.54262289	-34.87160252
SA	loc1d9648a8a94a	5417	STURT VALE	139.92365331	-33.27123141
SA	loc94f7650db1fa	5440	KALABITY	140.05422305	-31.72374297
SA	loc426b5bc43674	5713	KOOTABERRA	137.49930994	-32.00953874
SA	loc8bc6e20aa28e	5374	NEALES FLAT	139.18770719	-34.22587073
SA	loc209c20dd802e	5012	MANSFIELD PARK	138.55183828	-34.85657633
SA	loc6402f7a2d078	5008	RENOWN PARK	138.57728503	-34.89053934
SA	loc4d4fc272e662	5713	EMEROO	137.86535397	-32.34400782
SA	locfa1b0d2afa7a	5244	WOODSIDE	138.90621676	-34.95381349
SA	loc4f2e45a0cb1a	5063	PARKSIDE	138.61664522	-34.94624389
SA	loc5bb95381fe59	5068	KENSINGTON GARDENS	138.66319766	-34.91971294
SA	locc7ddf1aa929a	5073	TRANMERE	138.66212425	-34.90548214
SA	locbf57eb60a63e	5048	BRIGHTON	138.52228917	-35.01843292
SA	loc27b966b18ca2	5049	MARINO	138.5152075	-35.0498989
SA	loc6315324c40a0	5700	COMMISSARIAT POINT	137.75938683	-32.58030211
SA	loc0f963caf1b0b	5023	FINDON	138.53219856	-34.89951073
SA	locbaabe8832952	5037	NORTH PLYMPTON	138.54953144	-34.95574998
SA	locfe40706f724d	5268	BANGHAM	140.88028585	-36.58148564
SA	locf801a4131a7e	5453	CLARE	138.61275876	-33.83978528
SA	loc8c0864ffd239	5094	GEPPS CROSS	138.60440164	-34.84239023
SA	locdcff343baa30	5064	MYRTLE BANK	138.63379331	-34.96055901
SA	locfc2c980ba141	5075	PARADISE	138.67627531	-34.87106046
SA	locbd641aea5a8b	5098	INGLE FARM	138.64545299	-34.82758089
SA	loc4cf6d1c6529e	5015	TORRENS ISLAND	138.52594619	-34.78763958
SA	locd399bf52ebe2	5609	COWLEDS LANDING	137.44253752	-33.15593841
SA	loc7dd34e8b430c	5950	ADELAIDE AIRPORT	138.53081281	-34.94614133
SA	locec70404981ff	5092	MODBURY NORTH	138.68108756	-34.82315021
SA	locbc7de356abe1	5090	HOPE VALLEY	138.69602936	-34.84536144
SA	loca3dd578ba81d	5353	KEYNETON	139.16310269	-34.5607349
SA	loc40734e88fd45	5046	OAKLANDS PARK	138.54456991	-35.00667885
SA	loc82ca9f1750d2	5601	WHYALLA BARSON	137.56668377	-32.98025293
SA	loce6c2f074b3bc	5277	COMAUM	140.92508598	-37.2198113
SA	loc1b386f65e8d9	5158	HALLETT COVE	138.51082884	-35.07273389
SA	locf5935621cff2	5153	BRADBURY	138.72566559	-35.07059515
SA	locb4a83e7bc650	5172	THE RANGE	138.62143079	-35.23919925
SA	locfe8924830d7e	5173	PORT WILLUNGA	138.46370858	-35.25961662
SA	loc85cbd59131a3	5089	HIGHBURY	138.71787774	-34.85204718
SA	locdd27e3dd5d4f	5013	GILLMAN	138.52623326	-34.83351307
SA	loc134298de6ce3	5211	VICTOR HARBOR	138.61181232	-35.5476722
SA	loc6db1b4054912	5268	WESTERN FLAT	140.7018983	-36.56771798
SA	locd3372ac6123c	5211	MOUNT JAGGED	138.63074156	-35.41817364
SA	loc6bd30bafeff5	5017	TAPEROO	138.50029206	-34.80654039
SA	loc87b3d2af1d5e	5411	TARLEE	138.77125526	-34.27159147
SA	locf1976780caba	5410	LINWOOD	138.762661	-34.38164944
SA	loca10bff64d955	5602	MIDGEE	137.19282255	-33.40865865
SA	loc4e043309efe0	5556	WALLAROO PLAIN	137.68430905	-33.8702418
SA	locb90671765d5f	5609	MIDDLEBACK RANGE	137.25713496	-33.18148454
SA	locf9902c20b7d8	5022	HENLEY BEACH	138.49868817	-34.91592249
SA	locb7161ede0dde	5082	PROSPECT	138.59286488	-34.88272782
SA	locf7cc65b31c35	5092	MODBURY	138.68511607	-34.83389201
SA	loc2c29a2852829	5013	ROSEWATER	138.52132935	-34.85250437
SA	locdd9ab04d08c9	5085	NORTHFIELD	138.62548908	-34.84988856
SA	loc99a6bb3f9e8a	5558	NALYAPPA	137.54504815	-34.16313229
SA	loc1e81e84d161a	5157	CHERRY GARDENS	138.6587403	-35.06984617
SA	loc131c8a77e42d	5701	WOOLUNDUNGA	137.97906175	-32.5708096
SA	loc9b6708d29cd2	5014	ALBERTON	138.51611678	-34.85902274
SA	locb799c6c36845	5061	UNLEY	138.60648014	-34.94830182
SA	loccb1011ed073c	5240	LENSWOOD	138.83261721	-34.91820648
SA	locf52f7586bf07	5045	GLENELG SOUTH	138.51472256	-34.98827137
SA	loc8efa2988e1a2	5025	KIDMAN PARK	138.52693589	-34.91223121
SA	loc06ef25ef9470	5075	DERNANCOURT	138.67659224	-34.8619778
SA	locf7ece48b2ee9	5158	SHEIDOW PARK	138.52737457	-35.07924443
SA	loca46c2103e42e	5374	FRANKTON	139.20903548	-34.2946563
SA	loc36d789cb0928	5373	ST JOHNS	138.95026501	-34.37419828
SA	locfaca5c2131d5	5085	ENFIELD	138.60539555	-34.86063402
SA	locb90be0684e65	5631	COCKALEECHIE	135.85412491	-34.22556107
SA	loc3628458e30dd	5250	TOTNESS	138.84322226	-35.04754614
SA	locfbaf74ca6abd	5271	THE GAP	140.70631041	-36.70251229
SA	loc847b645494c2	5233	KENTON VALLEY	138.8971738	-34.85773728
SA	loc553beb711212	5353	ANGASTON	139.06225501	-34.52982626
SA	loc3990de95f39d	5263	COONAWARRA	140.88297096	-37.29226473
SA	loc1bf435095892	5048	HOVE	138.52264299	-35.01118669
SA	loc4476185b449c	5171	MCLAREN VALE	138.54249924	-35.21831547
SA	loc5831e2602635	5013	PENNINGTON	138.53165795	-34.8575467
SA	loc604cf505aa2c	5422	SUNNYBRAE	138.80112124	-33.03150851
SA	loc3ec77abd65bc	5043	PARK HOLME	138.55218297	-34.98889982
SA	locc9365eec6a37	5064	URRBRAE	138.63862314	-34.96813662
SA	loc1892e6788f38	5116	EVANSTON SOUTH	138.72604775	-34.64806166
SA	locf77b730f2a31	5038	CAMDEN PARK	138.54139504	-34.96713328
SA	loc98532a65120d	5160	LONSDALE	138.49234302	-35.10662572
SA	loc4753f51b9270	5087	WINDSOR GARDENS	138.65435352	-34.86552508
SA	loce0f9c5f9893c	5044	SOMERTON PARK	138.51985905	-34.99646319
SA	locf8e397d77c09	5051	COROMANDEL VALLEY	138.62362176	-35.04503888
SA	loc9cf6120e9353	5117	ANGLE VALE	138.64976624	-34.63857518
SA	loc1615a923f0e6	5410	STOCKPORT	138.73667903	-34.32903028
SA	loc5a7378142602	5073	HECTORVILLE	138.66568636	-34.89304467
SA	loc571e05d9a990	5161	REYNELLA	138.52163111	-35.09656474
SA	loc2c3b9d484ab6	5700	CULTANA	137.39700754	-32.93768641
SA	locfb02ebbde17e	5016	LARGS BAY	138.49381117	-34.82667256
SA	loc0917e26ae2c9	5169	SEAFORD	138.47727001	-35.18579193
SA	loc038563e3fb35	5153	IRONBANK	138.6877455	-35.04277981
SA	locb698edd561e8	5034	GOODWOOD	138.59252583	-34.95106407
SA	locc0ce57508c93	5322	RAMCO HEIGHTS	139.90813029	-34.19448137
SA	locdc4011e8de4b	5575	POINT TURTON	137.35492544	-34.94619342
SA	loc299dfb85d8c4	5652	PYGERY	135.40973603	-33.0188447
SA	loc71d89855fc2d	5259	NATURI	139.56689978	-35.20559529
SA	locf033cb4c15d2	5011	WOODVILLE	138.53723194	-34.87779417
SA	locb907d2c0d8cc	5271	SPENCE	140.55851503	-37.08607096
SA	loc9be725fec598	5211	BACK VALLEY	138.50375558	-35.54206778
SA	locd827c7aa8dcb	5554	JERUSALEM	137.71451006	-33.9770378
SA	loca385a529a62c	5558	NORTH YELTA	137.63141333	-34.0616254
SA	loc84e865ba2173	5554	MATTA FLAT	137.70684635	-33.97282598
SA	loc754e207c06e4	5641	SOLOMON	136.3426321	-33.22321646
SA	loc27ede5aed5a0	5355	LIGHT PASS	139.02682274	-34.47019913
SA	locc051de29dd9e	5713	WALLERBERDINA	138.00729267	-31.85308789
SA	locdf57dd907436	5134	CHERRYVILLE	138.7801841	-34.90863436
SA	loc00f5e8d13dec	5421	FRANKLYN	139.0730743	-33.13698625
SA	loc35d0181e785a	5268	SENIOR	140.8496012	-36.14327731
SA	loc6413248a11f4	5264	WALTOWA	139.43280203	-35.62588909
SA	loc44b802681d43	5715	CARRIEWERLOO	137.37941514	-32.32636844
SA	locf838f6121608	5554	CUNLIFFE	137.74863946	-34.07922173
SA	locc03d1e046b5e	5461	HOSKIN CORNER	138.46147257	-34.20511541
SA	loc0b99fb139bc6	5491	BELALIE EAST	138.71111647	-33.27473752
SA	locae7f9ef45c92	5222	AMERICAN BEACH	137.8807966	-35.76891813
SA	loc7730ff1ecf1b	5651	KYANCUTTA	135.55203974	-33.13369185
SA	loc06877a2cea9f	5730	ANGORIGINA	138.80926512	-31.10302976
SA	loc1d697d5d407c	5204	SILVERTON	138.16492107	-35.61314458
SA	loc55f1c92d5dbe	5320	MAUDE	139.44197767	-33.8868271
SA	loc1bbd1b8f4682	5422	MINVALARA	138.80518866	-32.85496804
SA	loc6486b7fcb1a5	5607	DUCK PONDS	135.7652195	-34.7254637
SA	loc3280752c6603	5157	ASHBOURNE	138.76361163	-35.29999742
SA	loc41a7461a110c	5118	WARD BELT	138.67319605	-34.58138146
SA	locef46a7546bc4	5223	CYGNET RIVER	137.51953937	-35.69827643
SA	loc016450e38416	5113	ELIZABETH PARK	138.68522514	-34.71231687
SA	loca16f58716e41	5223	BIRCHMORE	137.48299935	-35.78061598
SA	loc8d1005c443a5	5520	BUMBUNGA	138.23004079	-33.90873682
SA	loc39d3bc7f7f2e	5481	WONGYARRA	138.22478427	-32.98027176
SA	loc0f98728ebb8b	5353	PENRICE	139.06733115	-34.47744812
SA	locc061a1b5bef9	5259	ASHVILLE	139.42389053	-35.54553649
SA	loc34f9720db758	5271	MARCOLLAT	140.33509148	-36.56417011
SA	loc4821e07d80dd	5573	URANIA	137.62411505	-34.51760133
SA	loc870c081c3c6d	5558	KOOROONA	137.58111528	-34.08845918
SA	locccfa26ac21ba	5320	BEAUMONTS	139.67789096	-34.04522505
SA	loca17fbeb72ccc	5558	MOONTA MINES	137.60662702	-34.08171269
SA	locd4aac3b612cd	5464	ANAMA	138.56546093	-33.68674661
SA	loc0e487b824c82	5356	ANNADALE	139.37209372	-34.39695981
SA	loc8a69eea1b7a1	5733	MULKA	138.99903912	-28.33393341
SA	loc13682f482bf9	5523	WANDEARAH EAST	138.04516943	-33.40360199
SA	loc3063c23d313a	5070	PAYNEHAM	138.64223492	-34.89889575
SA	loc743e789df032	5223	EMU BAY	137.50375535	-35.59065712
SA	loc298a18a885f0	5724	WELBOURN HILL	133.91389527	-27.3960307
SA	loc39f4ae15b163	5724	MARLA	133.6224993	-27.29973104
SA	locb376cc0137a5	5106	PARAFIELD	138.63110144	-34.7961227
SA	loceb076079be9f	5641	CARALUE	136.11668421	-33.27672922
SA	loc43ee007fa61d	5632	KAPINNIE	135.49764578	-34.13791835
SA	locc1ee0dd18d7a	5452	WATERVALE	138.64936417	-33.96513348
SA	loc8040d1947953	5440	BULLOO CREEK	140.4847303	-32.13303858
SA	loc65ca36bcf294	5157	BULL CREEK	138.762201	-35.23527132
SA	loc3227aeaed40d	5062	LOWER MITCHAM	138.60569828	-34.98098079
SA	locf077fa13a54a	5223	BAY OF SHOALS	137.56704788	-35.60783047
SA	locda020d2f6cea	5552	MELTON	137.98194739	-34.08402644
SA	loc455002aef5b7	5112	ELIZABETH EAST	138.68151372	-34.72601239
SA	loc2b802935df15	5554	BOORS PLAIN	137.70059852	-34.043297
SA	locfedc4df71c04	5558	CROSS ROADS	137.61107589	-34.05771665
SA	locb28493f04d2e	5558	NORTH MOONTA	137.59185005	-34.05459866
SA	locd4caa4fde835	5558	MOONTA	137.58888942	-34.06672752
SA	loc2ed635d6a8d7	5381	GERANIUM PLAINS	139.21540822	-33.97706711
SA	loc925e72054876	5641	PANITYA	136.09938179	-33.19880243
SA	loc49611e1433bd	5680	CHINBINGINA	134.23439749	-32.22506545
SA	locdd222643db03	5670	MOUNT WEDGE	135.07605572	-33.36631512
SA	loc422cbe07d20f	5641	KIMBA	136.41908733	-33.13955129
SA	loc901ea1957ae4	5552	SUNNYVALE	137.82937381	-34.14517811
SA	loc186629839696	5720	PARAKYLIA	136.25499006	-30.50912641
SA	loc2d6236d55965	5440	MANUNDA STATION	139.84148489	-32.87416804
SA	loc210006f13a77	5231	CHAIN OF PONDS	138.83931441	-34.81625588
SA	loc57f19f42d9b3	5434	BARNDIOOTA	138.17838657	-31.92391006
SA	locdd6a831931ed	5201	BLACKFELLOWS CREEK	138.70973987	-35.25217844
SA	loc429d1f8da81c	5454	MAYFIELD	138.68660987	-33.359983
SA	loc46080dd27986	5713	OAKDEN HILLS	137.06257782	-31.64325765
SA	loc4011121a6007	5417	FARAWAY HILL	139.6945284	-33.14529229
SA	loc07a55bdee471	0872	LAMBINA	134.02096631	-26.98844053
SA	loc5d4e1841583c	5734	MOUNT SARAH	135.3408471	-26.98667802
SA	loc55aacbd47fe0	5374	BOWER	139.30371629	-34.07255231
SA	loc48ca0c201a38	5107	PARAFIELD GARDENS	138.61072742	-34.78255119
SA	loc0ba0a72e9e0a	5222	SAPPHIRETOWN	137.78310456	-35.79117338
SA	loc1f454e2f3d1e	5461	BALAKLAVA	138.41582212	-34.14754733
SA	loceb231edf54e7	5291	YAHL	140.84478455	-37.88159303
SA	locbad242d2e7c8	5440	BIMBOWRIE	140.23292176	-32.02677622
SA	loccae748487042	5333	PYAP WEST	140.41238744	-34.55604553
SA	loc5fa156894527	5419	CANOWIE	138.76055731	-33.39771647
SA	loc9bc08609b6ca	5732	MOOLAWATANA	139.84571675	-29.92194679
SA	loc0adec122990b	5491	HORNSDALE	138.5255571	-33.04255498
SA	loc0694858fcade	5717	MOONAREE	135.66676829	-31.87547087
SA	loc7a17031cda3f	5172	WHITES VALLEY	138.51710093	-35.26962006
SA	locca7b24bcc9a9	5723	ARCKARINGA	134.88205121	-27.83809076
SA	loc032bb02c6356	5723	EVELYN DOWNS	134.37070079	-27.98479001
SA	locfcee9af52be2	5113	ELIZABETH DOWNS	138.69364824	-34.6993307
SA	loc87e3bc9ac381	5493	YONGALA	138.74899379	-33.02950449
SA	locf5ff0daefcdb	5713	PERNATTY	137.40620256	-31.39441177
SA	loc13a89a9dd2e3	5715	WARTAKA	136.99594179	-32.49204152
SA	locc2575e4257aa	5417	PARCOOLA	140.08865946	-33.64773453
SA	locca6f837fddfc	5734	ERINGA	134.76943485	-26.56410448
SA	loc77bc8792791f	5733	MARREE	138.06485762	-29.64768641
SA	loc49dcc58c276e	5723	INGOMAR	134.78894286	-29.51783806
SA	loc9f9ef5bea7b2	5734	OODNADATTA	135.446735	-27.54663718
SA	loc4d593aeeab28	5661	WALLALA	134.61870252	-32.31964882
SA	loca9962d59b686	5611	CORUNNA STATION	137.03182375	-32.68751506
SA	loc8d1c3708c04f	5607	COOMUNGA	135.71871313	-34.66185712
